Code,Name,PER,PBR,ROE
9532,大阪瓦斯,13.642638,1.368723,0.1079
9533,東邦瓦斯,18.115139,1.0483205,0.06061
9534,北海道瓦斯,6.7890596,0.87512976,0.14298001
9535,広島ガス,12.953368,0.39910322,0.0355
9536,西部ガスホールディングス,10.706771,0.85148746,0.098120004
9537,北陸瓦斯,8.333334,0.48812428,0.06021
9539,京葉瓦斯,12.706518,0.4036134,0.03341
9543,静岡ガス,10.787697,0.825154,0.08061
9551,メタウォーター,16.233624,2.0188007,0.13234
9552,クオンツ総研ホールディングス,14.72735,6.703736,0.32084998
9553,マイクロアド,114.971756,5.7631993,0.14084
9554,ＡＶｉＣ,17.270489,3.768526,0.27014
9556,ＩＮＴＬＯＯＰ,36.10052,2.9572947,0.22976999
9557,エアークローゼット,,6.42836,-0.71291
9558,ジャパニアス,11.428572,2.5665448,0.24798
9560,プログリット,14.185191,4.6415973,0.32648
9561,グラッドキューブ,,5.3325815,-0.04223
9562,ビジネスコーチ,19.528896,1.9226102,0.05874
9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,95.37954,1.2804097,0.01321
9564,ＦＣＥ,17.061947,2.7373142,0.19768
9565,ＧＬＯＥ,525.9259,3.849344,0.0462
9600,アイネット,6.218284e-06,1.9091022,0.12946999
9601,松竹,26.738108,1.2929794,0.05207
9602,東宝,23.982012,2.392165,0.10328
9603,エイチ・アイ・エス,17.420994,1.359381,0.081920005
9605,東映,18.018017,1.2725236,0.0994
9610,ウィルソン・ラーニング　ワールドワイド,,1.6970112,-0.21466999
9612,ラックランド,7.52438,1.3240418,0.18958001
9616,共立メンテナンス,14.684622,1.65802,0.13972999
9619,イチネンホールディングス,7.1225634,0.7336842,0.106639996
9621,建設技術研究所,14.084507,1.251869,0.09349
9622,スペース,10.111191,1.0948815,0.07729
9625,セレスポ,,0.59054774,-0.0129700005
9627,アインホールディングス,20.08055,1.405735,0.08336
9628,燦ホールディングス,6.1275477,0.7556238,0.12838
9629,ピー・シー・エー,21.322502,1.8042555,0.08145001
9632,スバル興業,13.440658,1.2454628,0.06677
9633,東京テアトル,8.064599,0.64405406,0.08191
9635,武蔵野興業,7.173577,0.67724913,0.09283
9636,きんえい,70.420166,6.1544156,0.03912
9639,三協フロンテア,9.407378,0.95531964,0.10864
9640,セゾンテクノロジー,24.631578,2.826104,0.07961
9644,タナベコンサルティンググループ,21.830986,2.199097,0.05954
9647,協和コンサルタンツ,8.01279,1.0639944,0.14119
9651,日本プロセス,11.376655,1.5777262,0.09847999
9656,グリーンランドリゾート,13.038861,0.60208476,0.04701
9658,ビジネスブレイン太田昭和,11.7501545,1.0398868,0.08550999
9661,歌舞伎座,192.27469,4.5333757,0.02507
9663,ナガワ,21.459566,1.4196461,0.05587
9672,東京都競馬,14.947836,1.6101378,0.112749994
9678,カナモト,14.513973,1.0499285,0.07856
9679,ホウライ,17.604982,1.2550287,0.06545
9682,ＤＴＳ,15.576411,2.9630263,0.19943
9684,スクウェア・エニックス・ホールディングス,42.01554,2.7942388,0.07472
9685,ＫＹＣＯＭホールディングス,6.5920267,0.6294354,0.10582
9686,東洋テック,7.849224,0.7099314,0.107480004
9687,ＫＳＫ,10.25641,1.47213,0.13758999
9691,両毛システムズ,6.9978757,0.92147094,0.15145001
9692,シーイーシー,12.345978,1.4974458,0.12532
9697,カプコン,25.31567,6.132939,
9698,クレオ,11.820801,1.2461882,0.108430006
9699,ニシオホールディングス,9.93051,0.86661273,0.08562
9701,東京會舘,16.863094,2.0275588,-0.04704
9702,アイ・エス・ビー,16.694584,1.6521175,0.10241
9704,アゴーラ　ホスピタリティー　グループ,8.713693,1.9745193,0.19904
9706,日本空港ビルデング,16.583704,2.378726,0.21711001
9708,帝国ホテル,59.17603,3.5613036,0.06631
9709,ＮＣＳ＆Ａ,10.31963,1.8272958,0.20321
9713,ロイヤルホテル,6.4556437,0.5795855,0.073920004
9715,トランス・コスモス,11.750983,1.230638,0.11767
9716,乃村工藝社,14.837448,2.183799,0.15706
9719,ＳＣＳＫ,8.31579e-07,5.6045074,0.20597
9720,ホテル、ニューグランド,33.557835,1.8176045,0.0644
9722,藤田観光,14.556305,3.6519456,0.29749
9723,京都ホテル,10.810362,3.5094907,-0.021710001
9726,ＫＮＴ－ＣＴホールディングス,6.506083,0.867236,0.1532
9729,トーカイ,19.920233,1.0434091,0.06533
9731,白洋舎,6.1125126,1.0222774,0.18496001
9733,ナガセ,19.120161,1.7959062,0.108789995
9735,セコム,23.47405,1.9435358,0.08574
9739,ＮＳＷ,11.111111,1.0404581,0.08547
9740,セントラル警備保障,16.1816,0.95881236,0.06655
9742,アイネス,33.445568,1.149564,0.02572
9743,丹青社,11.820759,1.8857471,0.16874
9744,メイテックグループホールディングス,17.451645,5.5553913,0.31326
9746,ＴＫＣ,16.102888,1.7359147,0.14152999
9753,アイエックス・ナレッジ,8.688355,1.1448567,0.145
9755,応用地質,15.082678,0.8349523,0.05429
9757,船井総研ホールディングス,16.666666,4.101946,0.25729
9759,ＮＳＤ,17.92117,3.1864467,0.19198999
9760,進学会ホールディングス,,0.30553323,-0.12769
9761,東海リース,6.489212,0.47590187,0.07632
9763,丸建リース,8.795337,0.7296505,0.07667
9765,オオバ,14.8811655,1.4463582,0.111940004
9766,コナミグループ,33.003094,5.2828975,0.16981001
9767,日建工学,11.111112,0.62590563,0.06688
9768,いであ,11.441682,0.88684857,0.08012
9769,学究社,14.880915,3.2435734,0.23784
9776,札幌臨床検査センター,,,
9778,昴,81.30082,0.9691264,0.00853
9780,ハリマビステム,10.763889,0.90950125,0.10323
9782,ディーエムエス,20.367111,1.3085965,0.07442
9788,ナック,14.535368,0.9819538,0.049310002
9790,福井コンピュータホールディングス,18.76193,2.4547896,0.1379
9791,ビケンテクノ,8.189864,0.45441476,0.059070002
9793,ダイセキ,22.123894,2.4728806,0.11163
9795,ステップ,14.244613,1.3759816,0.09972
9799,旭情報サービス,12.820513,1.3515358,0.10358
9812,テーオーホールディングス,,7.15772,-0.42562
9816,ストライダーズ,17.601759,1.0492078,0.053629998
9818,大丸エナウィン,16.076736,0.8893841,0.06506
9820,エムティジェネックス,15.105615,0.91234475,0.07402
9823,マミーマートホールディングス,12.033946,1.4495068,0.13215
9824,泉州電業,16.233934,1.8203101,0.111090004
9827,リリカラ,15.359246,0.98887366,0.06336
9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,11.273912,2.6383576,0.26961002
9830,トラスコ中山,9.699511,0.8273922,0.08101
9831,ヤマダホールディングス,13.887317,0.558234,0.03819
9832,オートバックスセブン,12.391185,0.9052709,0.06841
9835,ジュンテンドー,,0.37834272,0.00885
9837,モリト,17.271914,1.2048478,0.07406
9842,アークランズ,14.992654,0.95394355,0.06511
9843,ニトリホールディングス,18.083733,1.4642959,0.083950005
9845,パーカーコーポレーション,9.017018,0.7347159,0.08737001
9846,天満屋ストア,8.244002,0.40175796,0.050029997
9849,共同紙販ホールディングス,232.55814,0.7791536,0.0018000001
9850,グルメ杵屋,65.7754,2.3449173,0.03381
9853,銀座ルノアール,232.82442,1.7213613,0.0171
9854,愛眼,22.11704,0.40345624,0.018760001
9856,ケーユーホールディングス,6.96374,0.5526163,0.085200004
9857,英和,8.928513,0.94232535,0.11726
9861,吉野家ホールディングス,46.084545,3.260085,0.071040004
9867,ソレキア,6.341162,0.68716204,0.14054
9869,加藤産業,15.384615,1.1371771,0.083809994
9872,北恵,14.904008,0.6756488,0.06053
9876,コックス,6.4817214,0.65515345,0.10981
9878,セキド,,1.3601583,-0.2789
9880,イノテック,28.408056,1.4609292,0.06813
9882,イエローハット,12.062437,1.0852071,0.09849
9885,シャルレ,,0.3885262,-0.23035999
9887,松屋フーズホールディングス,40.0,2.2258928,0.07067
9888,ＵＥＸ,10.881295,0.43192354,0.03338
9889,ＪＢＣＣホールディングス,16.949371,3.2028382,0.20815
9890,マキヤ,7.7942224,0.5506842,0.06448
9895,コンセック,,0.27587435,-0.01714
9896,ＪＫホールディングス,9.765335,0.60368073,0.05939
9900,サガミホールディングス,34.84084,2.8191886,0.080290005
9902,日伝,14.244815,0.8063604,0.05495
9903,カンセキ,21.183952,0.57641184,-0.063140005
9904,ベリテ,22.826088,1.3623093,-0.02575
9906,藤井産業,6.6799974,0.8207892,0.13377
9908,日本電計,9.372007,0.9008491,0.109280005
9913,日邦産業,24.875145,2.0880854,0.09494001
9914,植松商会,25.44411,0.6511846,0.03059
9927,ワットマン,26.884422,2.3026268,0.08199
9928,ミロク情報サービス,11.160577,1.701586,0.15952
9929,平和紙業,56.212303,0.42886972,0.00764
9930,北沢産業,12.722646,0.578764,0.03273
9932,杉本商事,13.423377,0.67654043,0.04902
9934,因幡電機産業,14.793284,1.6395072,0.12299
9936,王将フードサービス,20.66144,2.5637488,0.121199995
9941,太洋物産,17.123846,2.3327832,0.16691999
9946,ミニストップ,,2.0710516,-0.19303
9948,アークス,15.77287,0.99149215,0.06547
9950,ハチバン,99.99999,2.633641,0.00954
9955,ヨンキュウ,10.341421,0.86189675,0.09362
9956,バローホールディングス,13.262369,1.103401,
9959,アシードホールディングス,13.123515,1.417714,0.10876001
9960,東テク,13.157895,2.2495124,0.19673
9962,ミスミグループ本社,25.9748,2.2350078,0.08724
9969,ショクブン,48.780487,1.5274074,0.03146
9972,アルテック,,0.4315376,-0.20365
9973,ＫＯＺＯホールディングス,,20.488573,-2.60571
9974,ベルク,12.391534,1.3553401,0.11003
9976,セキチュー,12.224797,0.53582186,-0.00037999998
9978,文教堂グループホールディングス,,1.85592,-0.14503
9979,大庄,27.547932,1.9950855,0.07408
9980,ＭＲＫホールディングス,21.503132,0.6597362,0.08796
9982,タキヒヨー,14.858681,0.72480536,0.051420003
9983,ファーストリテイリング,47.619045,8.631274,0.20616
9984,ソフトバンクグループ,8.4602585,1.6702862,0.26023
9986,蔵王産業,19.801907,1.288249,0.07355
9987,スズケン,14.084373,1.0041164,
9989,サンドラッグ,14.104263,1.6073912,0.11504
9990,サックスバー　ホールディングス,10.267379,0.74423146,0.07119
9991,ジェコス,10.224651,0.8266536,0.08766
9993,ヤマザワ,,0.47826797,-0.01509
9994,やまや,8.453121,0.64776963,0.09191
9996,サトー商会,14.184036,0.6893299,0.04843
9997,ベルーナ,8.673315,0.56313115,0.0777
25935,伊藤園第１種優先株式,15.480078,1.2749424,0.01713
50765,インフロニア・ホールディングス第１回社債型種類株式,,2.0280068,0.113809995
75505,ゼンショーホールディングス第１回社債型種類株式,,2.3957639,0.14186
92025,ＡＮＡホールディングス第１回社債型種類株式,,1.5546093,0.12322
94345,ソフトバンク第１回社債型種類株式,,63.19802,0.17556
94346,ソフトバンク第２回社債型種類株式,,126.864174,0.17556
130A,Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,,1.8000785,-0.21319
135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,55.247746,24.179523,
137A,Ｃｏｃｏｌｉｖｅ,11.847879,5.9574885,
138A,光フードサービス,30.121065,2.3548741,0.080129996
141A,トライアルホールディングス,56.494663,4.232108,0.079780005
142A,ジンジブ,8.841891,4.8671355,-0.32996
143A,イシン,10.48218,1.2099584,0.01154
145A,Ｌ　ｉｓ　Ｂ,29.678848,2.23083,0.07762
146A,コロンビア・ワークス,7.987188,1.7544767,0.23454
147A,ソラコム,91.716995,4.360042,0.09277
148A,ハッチ・ワーク,14.814515,3.4223876,0.27366
149A,シンカ,67.56549,2.6845186,0.04241
150A,ＪＳＨ,,1.1661009,
151A,ダイブ,11.587673,2.0844815,0.19674
153A,カウリス,35.845974,6.278511,0.23095
155A,情報戦略テクノロジー,30.02853,4.956732,
156A,マテリアルグループ,13.699269,3.9455945,0.29511
157A,グリーンモンスター,,2.4644823,-0.0139999995
160A,アズパートナーズ,6.8445406,1.5105824,0.25823
166A,タスキホールディングス,9.107889,1.7413589,
167A,リョーサン菱洋ホールディングス,14.947838,0.8203788,
168A,イタミアート,4.2753386,1.4356332,0.11935
173A,ハンモック,10.438578,2.052354,0.23284
175A,Ｗｉｌｌ　Ｓｍａｒｔ,,340.85336,-2.01456
177A,コージンバイオ,9.633612,1.176808,0.09787
184A,学びエイド,,3.247468,0.74958
186A,アストロスケールホールディングス,,17.5169,-1.02823
189A,Ｄ＆Ｍカンパニー,10.224755,0.98058164,0.10366
190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,,4.522581,-0.519
192A,インテグループ,,1.9446605,
194A,ＷＯＬＶＥＳ　ＨＡＮＤ,20.040356,4.658247,
195A,ＭＵＳＣＡＴ　ＧＲＯＵＰ,,2.8156734,-0.10632
196A,ＭＦＳ,40.0,1.279867,
197A,タウンズ,14.556042,2.9238567,
198A,ＰｏｓｔＰｒｉｍｅ,,2.4172487,-0.23969999
202A,豆蔵,36.363636,17.579493,
205A,ロゴスホールディングス,17.543243,2.4166744,0.2168
206A,ＰＲＩＳＭ　ＢｉｏＬａｂ,,2.9368577,-0.32137
208A,構造計画研究所ホールディングス,13.1576605,3.1001325,
211A,カドス・コーポレーション,,0.9396842,0.15554
212A,フィットイージー,26.737452,6.9090896,0.36915
215A,タイミー,69.45761,8.292729,0.41149
218A,Ｌｉｂｅｒａｗａｒｅ,,46.621857,
219A,Ｈｅａｒｔｓｅｅｄ,232.48793,5.802317,0.083500005
220A,Ｆａｂｅｒ　Ｃｏｍｐａｎｙ,10.661003,1.2069603,0.10208
228A,オプロ,14.388916,2.441859,0.20253
241A,ＲＯＸＸ,3.6524196,2.303429,0.76888
244A,グロースエクスパートナーズ,8.396287,1.0752014,
245A,ＩＮＧＳ,18.148306,3.042078,
246A,アスア,22.521503,2.6174705,
247A,Ａｉロボティクス,59.874153,15.319454,
248A,キッズスター,16.806862,1.1206028,0.06959
250A,シマダヤ,10.917192,1.3614705,
253A,ＥＴＳグループ,17.005875,2.260989,0.15784
254A,ＡＩフュージョンキャピタルグループ,12.468377,2.1590884,-0.030940002
255A,ジーエルテクノホールディングス,12.690355,1.229239,
256A,飛島ホールディングス,10.449143,0.73714113,0.09454001
261A,日水コン,15.197904,1.7400874,0.12052
262A,インターメスティック,16.25973,2.511405,0.16805
264A,Ｓｃｈｏｏ,32.26766,2.8889039,0.13997
265A,Ｈｍｃｏｍｍ,151.47392,1.5807807,
268A,リガク・ホールディングス,46.945793,5.9359093,0.134
269A,Ｓａｐｅｅｔ,53.47653,6.887327,0.27011
274A,ガーデン,27.93427,2.054306,
276A,ククレブ・アドバイザーズ,104.16005,3.6663694,
277A,グロービング,34.600414,10.359333,
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,,12.493637,-0.43367
280A,ＴＭＨ,21.785889,3.6626625,0.22567
281A,インフォメティス,,6.778012,-0.77569
285A,キオクシアホールディングス,106.38371,16.98782,0.19680001
286A,ユカリア,11.793068,1.5759933,0.14138
287A,黒田グループ,14.903403,1.0479344,
288A,ラクサス・テクノロジーズ,16.480448,1.0015702,0.67928004
290A,Ｓｙｎｓｐｅｃｔｉｖｅ,,4.6229873,-0.01265
291A,リスキル,10.070423,2.9886076,
296A,令和アカウンティング・ホールディングス,26.668839,14.928366,
297A,アルピコホールディングス,7.639792,1.020807,
298A,ＧＶＡ　ＴＥＣＨ,,6.031382,-0.70084
299A,クラシル,21.882952,3.1984851,
300A,ＭＩＣ,21.833357,,
302A,ビースタイルホールディングス,13.440861,1.3371218,
303A,ｖｉｓｕｍｏ,21.931973,2.2924168,
304A,フォルシア,51.80784,1.2807379,
319A,技術承継機構,38.46154,13.196122,0.46791
323A,フライヤー,113.57703,4.8596835,0.04887
324A,ブッキングリゾート,17.420662,2.7384827,
325A,ＴＥＮＴＩＡＬ,27.398115,5.8480153,
330A,ＴａｌｅｎｔＸ,10.183066,4.4389977,
331A,メディックス,4.454487,1.124006,
332A,ミーク,22.935919,2.917896,
334A,ビジュアル・プロセッシング・ジャパン,16.949306,2.4181342,0.1703
335A,ミライロ,53.188774,5.174981,
336A,ダイナミックマッププラットフォーム,,2.6969678,
338A,ＺｅｎｍｕＴｅｃｈ,50.247932,5.080486,0.29496
339A,プログレス・テクノロジーズ　グループ,7.4405537,1.4705616,0.24420999
340A,ジグザグ,13.439716,2.3491786,0.35971
341A,トヨコー,54.34952,10.170117,
343A,ＩＡＣＥトラベル,13.368721,1.5618702,
350A,デジタルグリッド,17.239916,,
352A,ＬＯＩＶＥ,55.252098,3.0229363,
365A,伊澤タオル,10.2038,1.8261306,0.14762
366A,ウェルネス・コミュニケーションズ,13.9852495,1.1210039,
367A,プリモグローバルホールディングス,11.389503,1.1706505,
368A,北里コーポレーション,13.736377,2.7509525,
369A,エータイ,28.012213,3.4045563,
372A,レント,7.745955,1.0923034,
373A,リップス,7.9682064,1.0751369,
378A,ヒット,16.892464,3.1757655,
386A,みのや,19.881557,1.3645773,
387A,フラー,11.198672,1.6037779,
402A,アクセルスペースホールディングス,,6.0484405,
407A,ＵＮＩＣＯＮホールディングス,9.813084,2.5633235,
409A,オリオンビール,11.53441,2.9941144,0.33201998
410A,ＧＭＯコマース,14.42993,2.3481345,0.20583999
414A,オーバーラップホールディングス,9.813843,2.5082347,
415A,ＧＭＯ　ＴＥＣＨホールディングス,4.221194,1.6714242,
416A,富士ユナイトホールディングス,11.261137,0.84528524,0.08091
417A,ブルーゾーンホールディングス,18.41673,1.9349536,0.11476
421A,ムービン・ストラテジック・キャリア,16.807314,5.412248,0.41157
423A,ライオン事務器,10.307591,0.78599674,
428A,サイプレス・ホールディングス,24.815523,4.536303,
